"id","title","description","fantasy","business_name","contact","phone","lat","lon","address","category","source","link","agreement","ODS"
"962","CELULAR - Repuestos","MICRO","NEW LOOK COIFFURE","NEW LOOK COIFFURE","","","-23.402332","-57.445933","AVDA HERMINIO MENDOZA C/ CERRO CORÁ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"963","BARES Y COPETINES","MICRO","PELUQUERIA PATYSITO","PELUQUERIA PATYSITO","MUJER","973867187","-23.403868","-57.439785","0","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"964","BARES Y COPETINES","MICRO","BODEGA PATO","BODEGA PATO","HOMBRE","","-23.402632","-57.448052","AVDA HERMINIO MENDOZA E/ PEDRO JUAN CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"965","ELECTRODOMESTICOS","MICRO","APITA MODAS","APITA MODAS","MUJER","0","-23.406585","-57.439882","PROFESOR GUILLERMO CABRAL CASI PADRE MARCELINO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"966","ELECTRODOMESTICOS - Reparaciones","MICRO","CAT- CARS","CAT- CARS","HOMBRE","971218776","-23.403759","-57.438766","AVENIDA PINEDO CASI PADRE MARCELINO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"967","POLARIZADOS - Edificios y Oficinas","MICRO","HELADERIA CHIQUI","HELADERIA CHIQUI","MUJER","973587796","-23.403375","-57.441072","AVENIDA PINEDO CASI PADRE MARCELINOMEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"968","SUPERMERCADOS","MICRO","MINIMERCADO AVALOS","MINIMERCADO AVALOS","HOMBRE","976389643","-23.395912","-57.446201","JORGE SEBASTIAN MIRANDA Y OBRERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"969","MERCERIAS","MICRO","FINANCIERA SOLAR SAECA","FINANCIERA SOLAR SAECA","ORGANIZACION","331243466","-23.40765","-57.44271","MARISCAL ESTIGARRIBIA/YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"970","ROPAS SEMI-NUEVAS","MICRO","DESPENSA Y CARNICERIA E Y M","DESPENSA Y CARNICERIA E Y M","MUJER","986398506","-23.396069","-57.447145","PROF. MERALDA DE ORTELLADO Y OBRERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"971","BARES Y COPETINES","MICRO","EDUVIGIS","EDUVIGIS","MUJER","986606504","-23.395991","-57.448153","OBRERO ESQ. FRANCISCA BERNAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"972","HOTELES","MICRO","SAN BLAS","SAN BLAS","MUJER","240523","-23.40721","-57.44195","PDTE FRANCO E/ 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"973","FINANCIERAS","MICRO","LOMITERIA SARHA","LOMITERIA SARHA","MUJER","975257914","-23.405463","-57.438616","AVENIDA PINEDO CASI PADRE MARCELINO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"974","ABOGADOS","","COMERCIAL ENZO","COMERCIAL ENZO","","0","-23.40844","-57.43987","0","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"975","ALMACENES RAMOS GENERALES","MICRO","TALLER DE MOTO ALFREDO BENITEZ","TALLER DE MOTO ALFREDO BENITEZ","HOMBRE","971566975","-23.396522","-57.449248","1RO DE MARZO Y OBRERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"976","ELECTRONICA - Instalaciones","","MARAVILLA COMERCIAL","MARAVILLA COMERCIAL","","0","-23.4084","-57.43957","0","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"977","SUPERMERCADOS","","COMEDOR DANI","COMEDOR DANI","","0","-23.40835","-57.4399","0","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"978","FRUTERIAS","","EDU NOVEDADES","EDU NOVEDADES","","0","-23.40845","-57.43952","0","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"979","AUTOMOTORES - Cambio de Aceite y Filtros - Ver: Lubricantes y Filtros","MICRO","YPANE F.M","YPANE F.M","ORGANIZACION","242711","-23.4075","-57.44578","BRASIL C/ GRAL. GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"980","PANADERIAS","PEQUEÑA","CASA GALI","CASA GALI","HOMBRE","331242743","-23.40803","-57.44051","SCREIBERT E/ MAYOR LORENZO MEDINA Y DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"981","BODEGAS","MICRO","COMERCIAL ALVAREZ","COMERCIAL ALVAREZ","MUJER","242235","-23.40465","-57.44013","DON BOSCO Y SCREIBERT","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"982","ZAPATERIAS - Ver: Calzados","MICRO","UVALDO MARTINEZ","UVALDO MARTINEZ","HOMBRE","971810482","-23.395794","-57.450278","OBRERO Y ISMAEL GONZÁLEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"983","GOMERIAS","MICRO","JOYERÍA RD","JOYERÍA RD","HOMBRE","971823566","-23.40801","-57.44104","AV AGUSTÍN FERNANDEZ DE PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"984","LIBRERIAS","MICRO","ANA COLECTION","ANA COLECTION","MUJER","983345835","-23.409529","-57.441952","AVDA. PINEDO Y MCAL. LÓPEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"985","FERRETERIAS","MICRO","SAN JOSÉ S.A","SAN JOSÉ S.A","ORGANIZACION","331243337","-23.410238","-57.444366","CORONEL MARTINEZ Y YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"986","DESPENSAS","MICRO","CRD DESPENSA","CRD DESPENSA","MUJER","976813087","-23.39305","-57.44276","TE JOSE GOMEZ Y 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"987","AUTOMOTORES - Talleres Mecanicos","MICRO","YSAPY","YSAPY","HOMBRE","0","-23.408623","-57.442752","MCAL. ESTIGARRIBIA Y YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"988","BARES Y COPETINES","MICRO","MI RINCÓN","MI RINCÓN","HOMBRE","331240404","-23.410268","-57.44207","YEGROS Y CNEL. MARTINEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"989","JUEGOS DE AZAR","MICRO","SALÓN DE BELLEZA CLAUDIA","SALÓN DE BELLEZA CLAUDIA","MUJER","0","-23.410169","-57.441523","CNEL. MARTINEZ C/ AVDA. PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"990","DESPENSAS","MICRO","TALLER ELECTROMECANICO","TALLER ELECTROMECANICO","HOMBRE","331241644","-23.410228","-57.441909","CNEL. MARTINEZ C/ AVDA. PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"991","BODEGAS","MICRO","VÍCTOR HUGO","VÍCTOR HUGO","MUJER","971414109","-23.39331","-57.4439","PROFESOR MIANICOFF","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"992","PIZZAS - Fabricas","","DESPENSA RUBI","DESPENSA RUBI","","","-23.396936","-57.449012","CAPITAN MANUEL IRALA ESQ. 1RO DE MARZO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"993","HAMBURGUESAS - Servicios de","","FOTO AVALOS","FOTO AVALOS","","973696573","-23.396936","-57.448089","CPTAN MANUEL IRALA FERNANDEZ ESQ. FRANCISCA BERNAL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"994","MOTOCICLETAS - Representantes","MICRO","ROSANA","ROSANA","MUJER","982960768","-23.39227","-57.4462","JORGE SEBASTIÁN MIRANDA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"995","CAFE - Distribuidores","MICRO","DISTRICAR YVERA","DISTRICAR YVERA","HOMBRE","986562109","-23.409726","-57.439957","BERNARDINO CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"996","DULCES - Distribuidores","MICRO","PESCADERÍA VELÁZQUEZ","PESCADERÍA VELÁZQUEZ","HOMBRE","0","-23.41997","-57.44265","MONSEÑOR LASCHI IRIGOYEN","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"997","PRODUCTOS LACTEOS - Distribuidores","MICRO","PESCADERÍA EL PESCADOR 1","PESCADERÍA EL PESCADOR 1","HOMBRE","971892337","-23.41997","-57.44265","MONSEÑOR BENIGNO LASCHI C/ IRIGOYA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"998","POLLOS FAENADOS - Distribuidores","MICRO","DEPOSITO DE HARINA SEM AGRO","DEPOSITO DE HARINA SEM AGRO","HOMBRE","972101396","-23.395892","-57.447102","OBRERO C/ PROF MERALDA DE ORTELLADO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"999","PRENDAS - Ver. Ropas","MICRO","DESPENSA Y CARNICERÍA DON ISI","DESPENSA Y CARNICERÍA DON ISI","MUJER","240485","-23.41997","-57.44247","ELADIO CABRAL C/ MADRE CONCEPCIONERA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1000","MERCERIAS","PEQUEÑA","PERLA NORTE","PERLA NORTE","HOMBRE","241338","-23.409618","-57.440804","AVDA. BERNARDINO CABALLERO C/ AVDA PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1001","BODEGAS","","LA ESMERALDA","LA ESMERALDA","","","0","0","MAYOR LORENZO MEDINA C/ ESCREIBER","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1002","DESPENSAS","MICRO","RPM","RPM","HOMBRE","985885416","-23.395794","-57.446094","JORGE S. MIRANDA ESQ. OBRERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1003","AGROPECUARIAS","MICRO","DIVISERVICE","DIVISERVICE","HOMBRE","971229312","-23.408481","-57.443057","MCAL. ESTIGARRIBIA C/ 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1004","ELECTRODOMESTICOS - Distribuidoras","MICRO","CPETIN CAACUPE","CPETIN CAACUPE","MUJER","972524589","-23.409504","-57.441373","MCAL. LOPEZ C/ AVDA. PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1005","TELEFONIA - Cabinas Publicas","MICRO","LA ELEGANCIA","LA ELEGANCIA","HOMBRE","972123729","-23.409421","-57.443959","MCAL. LÓPEZ Y 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1006","AUTOMOTORES - Talleres Mecanicos","MICRO","AL PASO","AL PASO","HOMBRE","331240925","-23.409578","-57.441931","YEGROS Y MCAL. LÓPEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1007","PERFUMERIAS","MICRO","DON PITA PAN","DON PITA PAN","HOMBRE","982487771","-23.408889","-57.442038","PLAZA AGUSTIN F. DE PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1008","INTERNET - Cyber","MICRO","TÍA OLI","TÍA OLI","MUJER","976915739","-23.409027","-57.442017","PLAZA AGUSTÍN F. DE PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1009","FOTOGRAFIAS","MICRO","WINNER SPORT","WINNER SPORT","MUJER","972691748","-23.409657","-57.443218","MCAL. LÓPEZ Y YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1010","DESPENSAS","MICRO","HOC CELL","HOC CELL","HOMBRE","331241509","-23.402765","-57.441137","AVDA. PINEDO Y MÉDICOS DEL CHACO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1011","DESPENSAS","MICRO","ESTILO HOGAR CONCEPCIÓN","ESTILO HOGAR CONCEPCIÓN","HOMBRE","331241930","-23.403238","-57.441244","AVDA. PINEDO C/ 13 TUYUTI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1012","CELULAR - Aparatos","MICRO","VR PUBLICITARIA","VR PUBLICITARIA","MUJER","331240809","-23.40543","-57.44385","AVDA. PINEDO C/ SOLDADO DESCONOCIDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1013","DESPENSAS","MICRO","MARIAM","MARIAM","HOMBRE","971727588","-23.398","-57.44028","MADRINAS DE GUERRA C/PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1014","FOTOGRAFIAS","MICRO","RENE","RENE","HOMBRE","991498137","-23.39791","-57.44102","AVDA. PINEDO C/ MADRINA DE GUERRA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1015","SALONES PARA EVENTOS","MICRO","MBURIKAO","MBURIKAO","HOMBRE","971807670","-23.404143","-57.431073","TTE. ROJAS SILVA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1016","DESPENSAS","MICRO","MINI PLUS","MINI PLUS","MUJER","971814833","-23.403119","-57.431417","TTE. ROJAS SILVA C/ PAI PÉREZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1017","BEBIDAS - Depositos de","MICRO","GALEANO","GALEANO","HOMBRE","971278223","-23.400874","-57.43957","PAI PÉREZ C/ 13 TUYUTI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1018","DESPENSAS","MICRO","VETERINARIA 4 PATAS","VETERINARIA 4 PATAS","MUJER","971469724","-23.40218","-57.4398","AVDA. BOQUERÓN C/ PAÍ PÉREZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1019","ODONTOLOGIA - Clinicas","MICRO","P.P COMERCIAL","P.P COMERCIAL","HOMBRE","331240632","-23.39765","-57.43934","PAÍ PÉREZ 548","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1020","SALES MINERALES","MICRO","LA AGUADA","LA AGUADA","MUJER","975385834","-23.39745","-57.93925","PAÍ PÉREZ 564 C/ MEDICOS DEL CHACO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1021","BOUTIQUES","MICRO","BENITEZ","BENITEZ","HOMBRE","981348822","-23.39779","-57.43841","TADEO AVALOS C/ RUTA LORETO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1022","COMEDORES","MICRO","DESPENSA BELLE","DESPENSA BELLE","MUJER","984170606","-23.39832","-57.43855","TTE. TADEO AVALOS C/ MADRINA DE GUERRA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"1023","DESPENSAS","MICRO","CLINICAO","CLINICAO","HOMBRE","971805261","-23.40223","-57.43949","AVDA. BOQUERÓN C/ PAÍ PÉREZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
